"LINESTRING Z (-1363.873319 -696.597589 84.619632, -1371.283319 -694.484256 84.818448, -1378.693319 -692.370922 85.039584, -1386.103319 -690.257589 85.482738, -1393.323319 -691.987589 85.776904, -1399.413319 -695.707589 85.926627, -1407.103319 -704.207589 85.968801, -1409.353319 -709.017589 85.888942, -1410.053319 -720.277589 85.674547, -1405.873319 -728.742589 85.371378, -1401.693319 -737.207589 85.068208, -1393.333319 -742.537589 84.662194, -1387.243319 -744.477589 84.399976, -1378.623319 -745.047589 84.066400, -1372.773319 -743.952589 83.865608, -1366.923319 -742.857589 83.664815)"
"LINESTRING Z (-1314.513319 -705.167589 83.730091, -1310.308319 -696.387589 83.859176, -1306.103319 -687.607589 83.824231, -1303.383319 -675.617589 83.979949, -1304.193319 -669.497589 84.130915, -1309.633319 -658.537589 84.573940, -1318.883319 -651.397589 85.166336, -1325.953319 -649.357589 85.523693, -1338.463319 -651.907589 85.952215, -1349.603319 -659.047589 85.872901, -1353.548319 -665.677589 85.669839, -1357.493319 -672.307589 85.466776, -1357.843319 -681.967589 85.061748, -1358.193319 -691.627589 84.656720)"
"LINESTRING Z (-1301.173319 -715.207589 83.826048, -1291.383319 -712.287589 83.990530, -1280.483319 -712.177589 84.101450, -1274.653319 -713.797589 84.140401, -1268.823319 -715.417589 84.179352, -1264.613319 -720.252589 84.228490, -1260.403319 -725.087589 84.277629, -1258.853319 -730.662589 84.280366, -1257.303319 -736.237589 84.251210, -1257.553319 -743.297589 84.602790, -1260.528319 -749.182589 84.814184, -1263.503319 -755.067589 85.025577, -1268.458319 -758.227589 85.022031, -1273.413319 -761.387589 85.018485, -1281.473319 -761.772589 84.758101, -1289.533319 -762.157589 84.497716, -1295.953319 -760.807589 84.201607, -1302.373319 -759.457589 83.905498)"
"LINESTRING Z (-1309.933319 -766.387589 84.012998, -1309.678319 -775.627589 84.516643, -1309.423319 -784.867589 85.020289, -1313.433319 -793.967589 85.367746, -1318.443319 -800.237589 85.489900, -1324.133319 -804.937589 85.476317, -1333.153319 -807.757589 85.239706, -1344.863319 -806.197589 83.947774, -1350.043319 -802.587589 83.117699, -1355.223319 -798.977589 82.287624, -1361.243319 -788.637589 82.344587, -1362.243319 -781.582589 82.692725, -1363.243319 -774.527589 82.959178, -1360.858319 -766.747589 83.015775, -1358.473319 -758.967589 83.069258)"
"LINESTRING Z (-233.064765 89.240555 138.527603, -233.083319 89.232411 138.526716, -234.307666 88.900464 138.474850, -235.532013 88.568518 138.410525, -236.756359 88.236571 138.355693, -237.980706 87.904625 138.300862, -239.205053 87.572678 138.244651, -240.429400 87.240732 138.187805, -241.653746 86.908785 138.130960, -242.766140 86.607192 138.082114, -243.878533 86.305598 138.033374, -244.990926 86.004005 137.984637, -246.103319 85.702411 137.926872, -247.233319 86.216411 137.898000, -248.363319 86.730411 137.868771, -249.493319 87.244411 137.839542, -250.623319 87.758411 137.810314, -251.753319 88.272411 137.781415, -252.883319 88.786411 137.754776, -254.013319 89.300411 137.723959, -255.143319 89.814411 137.689877, -256.273319 90.328411 137.663097, -257.403319 90.842411 137.671223)"
"LINESTRING Z (-258.636515 63.091536 136.272227, -257.228350 65.244125 136.475757, -254.660007 69.170220 136.832116, -252.091663 73.096316 137.150406, -249.523319 77.022411 137.418856, -247.023811 78.977622 137.607364, -244.163565 81.215016 137.818611, -241.303319 83.452411 138.006779, -238.563319 85.379078 138.180812, -235.823319 87.305744 138.351713, -233.083319 89.232411 138.526716)"
"LINESTRING Z (-526.103319 357.547985 114.879065, -525.746981 357.568329 114.854959, -525.390643 357.588673 114.830852, -525.034305 357.609017 114.806746, -524.677967 357.629361 114.782639, -524.321629 357.649705 114.758533, -523.965291 357.670049 114.734427, -523.608953 357.690393 114.710320, -523.252615 357.710737 114.686214, -522.896277 357.731081 114.662108, -522.539939 357.751425 114.638001, -522.183601 357.771769 114.613895, -521.827263 357.792113 114.589789, -521.470925 357.812457 114.565682, -521.114587 357.832801 114.541576, -520.758249 357.853145 114.517469, -520.401911 357.873489 114.493363, -520.045573 357.893833 114.469257, -519.689234 357.914177 114.445150, -519.332896 357.934521 114.421044, -518.976558 357.954865 114.396938, -518.620220 357.975209 114.372831, -518.263882 357.995553 114.357747, -517.907544 358.015897 114.347529, -517.551206 358.036241 114.337311, -517.194868 358.056585 114.327093, -516.838530 358.076929 114.316876, -516.482192 358.097274 114.306658, -516.125854 358.117618 114.296440, -515.769516 358.137962 114.286222, -515.413178 358.158306 114.276004, -515.056840 358.178650 114.265786, -514.700502 358.198994 114.255569, -514.344164 358.219338 114.245351, -513.987826 358.239682 114.235133, -513.631488 358.260026 114.224915, -513.275150 358.280370 114.214697, -512.918812 358.300714 114.204479, -512.562474 358.321058 114.194261, -512.206136 358.341402 114.184044, -511.849798 358.361746 114.173826, -511.493460 358.382090 114.163608, -511.137122 358.402434 114.153390, -510.780784 358.422778 114.143172, -510.424446 358.443122 114.132954, -510.068108 358.463466 114.122737, -509.711770 358.483810 114.112519, -509.355432 358.504154 114.102301, -508.999094 358.524498 114.092083, -508.642756 358.544842 114.081865, -508.286418 358.565186 114.071647, -507.930080 358.585530 114.061430, -507.573742 358.605874 114.051212, -507.217404 358.626218 114.040994, -506.861065 358.646562 114.030776, -506.504727 358.666906 114.020558, -506.148389 358.687250 113.982536, -505.792051 358.707595 113.934396, -505.435713 358.727939 113.886256, -505.079375 358.748283 113.838117, -504.723037 358.768627 113.789977, -504.366699 358.788971 113.741837, -504.010361 358.809315 113.693729, -503.654023 358.829659 113.652275, -503.297685 358.850003 113.610820, -502.941347 358.870347 113.569366, -502.585009 358.890691 113.527911, -502.228671 358.911035 113.486457, -501.872333 358.931379 113.445002, -501.515995 358.951723 113.403548, -501.159657 358.972067 113.362093, -500.803319 358.992411 113.320639)"
"LINESTRING Z (-501.018382 359.344314 113.350241, -502.174876 361.099453 113.507701, -503.331371 362.854593 113.678550, -504.831696 365.080896 113.925428, -506.332020 367.307199 114.068541, -507.832345 369.533502 114.307705, -509.332670 371.759805 114.571541, -510.832994 373.986108 114.830664, -512.333319 376.212411 115.080894)"
"LINESTRING Z (-285.963514 45.451273 133.770641, -282.840116 44.298319 133.819752, -279.716717 43.145365 133.868809, -276.593319 41.992411 133.914746, -274.193319 39.747411 133.845313, -271.793319 37.502411 133.775881, -270.593319 34.767411 133.617276, -269.393319 32.032411 133.458671, -270.289859 28.675917 133.162619, -271.186399 25.319422 132.867149, -272.082939 21.962928 132.569840, -272.979478 18.606434 132.274174, -273.876018 15.249939 131.977850)"
"LINESTRING Z (-285.980546 45.575603 133.779441, -282.263739 46.367305 134.004601, -278.546932 47.159007 134.227616, -274.830126 47.950709 134.448231, -271.113319 48.742411 134.668316, -268.713319 50.672411 134.919120, -266.313319 52.602411 135.169615, -263.913319 54.532411 135.419713, -262.194430 57.429138 135.708909, -260.475540 60.325866 135.993022, -258.756651 63.222593 136.277136)"
"LINESTRING Z (257.646681 -351.947589 114.075980, 257.041681 -354.312589 113.975787, 256.436681 -356.677589 113.875593, 255.831681 -359.042589 113.775400, 255.226681 -361.407589 113.675207, 253.368681 -363.225589 113.604437, 251.510681 -365.043589 113.533666, 249.652681 -366.861589 113.462896, 247.794681 -368.679589 113.391952, 245.936681 -370.497589 113.320835)"
"LINESTRING Z (-1027.293319 -502.447589 84.134443, -1023.942069 -499.587589 84.163042, -1020.590819 -496.727589 84.191757, -1017.239569 -493.867589 84.210976, -1013.888319 -491.007589 84.226734, -1010.537069 -488.147589 84.250721, -1007.185819 -485.287589 84.288268, -1003.834569 -482.427589 84.327045, -1000.483319 -479.567589 84.371010)"
"LINESTRING Z (1400.631935 928.388211 225.693602, 1403.590174 926.707676 225.884025, 1406.548412 925.027140 226.074448, 1409.506650 923.346605 226.264871, 1412.464889 921.666069 226.309333, 1415.423127 919.985534 226.244945, 1418.381365 918.304998 226.162819, 1421.819279 916.893186 226.100712, 1425.257193 915.481373 226.018060, 1428.695108 914.069561 225.935407, 1431.453504 913.616402 225.906943, 1434.211900 913.163242 225.961517, 1437.496063 913.268679 226.042068, 1440.780226 913.374115 226.133611, 1444.064390 913.479551 226.230378, 1447.348553 913.584988 226.346622)"
"LINESTRING Z (1447.702748 911.517739 226.310520, 1446.765470 911.358047 226.274312, 1445.828191 911.198356 226.238104, 1444.890913 911.038665 226.199087, 1443.953634 910.878973 226.153405, 1443.016356 910.719282 226.109791, 1442.079077 910.559590 226.073674, 1441.141799 910.399899 226.039581, 1440.204520 910.240207 226.014784, 1439.267242 910.080516 225.994308, 1438.329963 909.920824 225.980703, 1437.392684 909.761133 225.961466, 1436.455406 909.601441 225.931108, 1435.518127 909.441750 225.902679, 1434.580849 909.282058 225.876561, 1433.643570 909.122367 225.850443, 1432.706292 908.962675 225.824325, 1431.765915 908.968890 225.802140, 1430.825539 908.975104 225.794217, 1429.885162 908.981319 225.808724, 1428.944785 908.987533 225.823230, 1428.004409 908.993748 225.837737, 1427.064032 908.999962 225.848507, 1426.123656 909.006177 225.852507, 1425.183279 909.012391 225.856508, 1424.242902 909.018606 225.860509, 1423.302526 909.024820 225.867584, 1422.362149 909.031035 225.876914, 1421.421773 909.037249 225.886244, 1420.481396 909.043464 225.895574, 1419.541019 909.049678 225.904904, 1418.600643 909.055893 225.914235, 1417.660266 909.062107 225.930796, 1416.719890 909.068322 225.947850, 1415.779513 909.074536 225.964904, 1414.845513 908.987897 225.983950, 1413.911512 908.901258 226.005486, 1412.977512 908.814618 226.027023, 1412.043511 908.727979 226.048560, 1411.109511 908.641340 226.070096, 1410.175511 908.554701 226.091633, 1409.241510 908.468061 226.113169, 1408.307510 908.381422 226.134706, 1407.373510 908.294783 226.156242, 1406.439509 908.208144 226.142484, 1405.505509 908.121505 226.126815, 1404.571508 908.034865 226.111147, 1403.637508 907.948226 226.095478, 1402.703508 907.861587 226.079809, 1401.769507 907.774948 226.064141, 1400.835507 907.688308 226.048472)"
"LINESTRING Z (-631.493319 -224.527589 102.667528, -628.685265 -224.249898 102.781836, -625.877211 -223.972207 102.899000, -621.461357 -223.523697 103.074942, -617.045502 -223.075187 103.269788, -612.629647 -222.626677 103.456729, -609.024204 -221.303647 103.657410, -605.418762 -219.980618 103.833609, -601.813319 -218.657589 104.009640, -599.153319 -216.157589 104.235743, -596.493319 -213.657589 104.464583, -595.505440 -210.673234 104.643022, -594.517560 -207.688878 104.822902, -593.529681 -204.704523 105.014140, -592.591500 -201.631056 105.188131, -591.653319 -198.557589 105.374585)"
"LINESTRING Z (-574.793319 -241.357589 104.116551, -578.386247 -240.416678 104.015874, -581.979175 -239.475768 103.913597, -585.242468 -238.621181 103.809205, -588.505762 -237.766595 103.704813, -591.769055 -236.912009 103.610830, -595.032348 -236.057422 103.528026, -598.678302 -234.904484 103.450168, -602.324256 -233.751546 103.374175, -605.970209 -232.598608 103.298182, -609.616163 -231.445670 103.221148, -613.262117 -230.292732 103.122168, -616.908071 -229.139794 103.036822, -620.554024 -227.986856 102.941264, -624.199978 -226.833918 102.854363, -627.845932 -225.680980 102.759354, -631.491885 -224.528042 102.667568)"
"LINESTRING Z (-1000.483319 -479.567589 84.371010, -1001.662871 -479.796065 84.360882, -1002.842423 -480.024541 84.351047, -1004.021975 -480.253017 84.341212, -1005.201527 -480.481494 84.331377, -1006.381079 -480.709970 84.323826, -1007.560631 -480.938446 84.318549, -1008.740184 -481.166922 84.308642, -1009.919736 -481.395398 84.300414, -1011.099288 -481.623874 84.298051, -1012.278840 -481.852350 84.289985, -1013.458392 -482.080826 84.281517, -1014.637944 -482.309303 84.280999, -1015.817496 -482.537779 84.281193, -1016.997048 -482.766255 84.282111, -1018.176600 -482.994731 84.284140, -1019.356152 -483.223207 84.286587, -1020.535704 -483.451683 84.289722, -1021.715256 -483.680159 84.290043, -1022.894809 -483.908635 84.289097, -1024.074361 -484.137112 84.288151, -1025.249256 -484.176159 84.288618, -1026.424152 -484.215207 84.289086, -1027.599048 -484.254255 84.289553, -1028.773944 -484.293303 84.290021, -1029.948840 -484.332350 84.290488, -1031.123736 -484.371398 84.290956, -1032.298631 -484.410446 84.291423, -1033.473527 -484.449494 84.291891, -1034.648423 -484.488541 84.292358, -1035.823319 -484.527589 84.292826)"
"LINESTRING Z (1357.516681 896.122411 224.608529, 1361.556681 897.252411 224.620784, 1365.136681 900.042411 224.822299, 1368.426681 902.912411 225.027107, 1371.166681 906.302411 225.261773, 1373.276681 910.112411 225.519380, 1375.113898 913.545903 225.607068, 1376.951115 916.979394 225.450429, 1378.788332 920.412886 225.337525)"
"LINESTRING Z (1392.036681 904.702411 225.889802, 1389.805599 903.994102 225.849818, 1387.574516 903.285793 225.803180, 1385.343434 902.577484 225.570018, 1383.112351 901.869175 225.336857, 1380.539375 901.084618 225.070757, 1377.966398 900.300061 224.823521, 1375.393422 899.515504 224.786767, 1372.999086 898.608968 224.740231, 1370.604749 897.702433 224.693695, 1368.210413 896.795897 224.633612, 1366.218813 896.074107 224.574738, 1364.227214 895.352316 224.515865, 1362.235614 894.630526 224.484014, 1360.251148 894.071469 224.467046, 1358.266681 893.512411 224.377674)"
"LINESTRING Z (-9.173319 -86.567589 129.162718, -6.238319 -85.067589 129.300821, -3.303319 -83.567589 129.446011, 0.111353 -80.806661 129.720394, 3.526024 -78.045733 129.994776, 6.940696 -75.284805 130.261354, 10.355367 -72.523877 130.514553, 13.770039 -69.762949 130.759747, 17.184710 -67.002020 130.990602, 20.526459 -64.010169 131.224695, 23.868208 -61.018318 131.457892, 27.209957 -58.026467 131.691036, 30.551705 -55.034615 131.924337, 33.893454 -52.042764 132.152337, 37.235203 -49.050913 132.390003, 40.576952 -46.059061 132.643874, 43.918701 -43.067210 132.880482, 47.260449 -40.075359 133.116614, 50.602198 -37.083507 133.359568, 53.943947 -34.091656 133.614195, 57.285696 -31.099805 133.866923, 60.627444 -28.107953 134.115363, 63.969193 -25.116102 134.361508, 67.310942 -22.124251 134.542921, 70.652691 -19.132399 134.706254, 73.994440 -16.140548 134.946956, 77.336188 -13.148697 135.172350, 80.677937 -10.156846 135.389551, 84.019686 -7.164994 135.602448, 87.361435 -4.173143 135.848553, 90.703183 -1.181292 136.137078, 94.044932 1.810560 136.379830, 97.386681 4.802411 136.612705, 100.665527 8.073949 136.866030, 103.944373 11.345488 137.118379, 107.223219 14.617026 137.370952, 110.502066 17.888565 137.622997, 113.780912 21.160103 137.877467, 117.059758 24.431642 138.131169, 120.338604 27.703180 138.382032, 123.617450 30.974719 138.631256, 126.896296 34.246257 138.878713, 130.175143 37.517796 139.126842, 133.453989 40.789334 139.372176, 136.732835 44.060873 139.615409, 140.011681 47.332411 139.858129, 143.290527 50.603949 140.076191, 146.569373 53.875488 140.295747, 149.848219 57.147026 140.546776, 153.127066 60.418565 140.800292, 156.405912 63.690103 141.051393, 159.684758 66.961642 141.304878, 162.963604 70.233180 141.552987, 166.242450 73.504719 141.800522, 169.521296 76.776257 142.048057, 172.800143 80.047796 142.320530, 176.078989 83.319334 142.622964, 179.357835 86.590873 142.948297, 182.636681 89.862411 143.288763, 185.707049 93.204180 143.640656, 188.777418 96.545950 143.978960, 191.847786 99.887719 144.317263, 194.918154 103.229488 144.655567, 197.988523 106.571258 144.993870, 201.058891 109.913027 145.332174, 204.129259 113.254796 145.663774, 207.199628 116.596566 145.983095, 210.269996 119.938335 146.303176, 213.340365 123.280105 146.644708, 216.410733 126.621874 146.988119, 219.481101 129.963643 147.330277, 222.551470 133.305413 147.664449, 225.621838 136.647182 147.994714, 228.692206 139.988951 148.324978, 231.762575 143.330721 148.657149, 234.832943 146.672490 148.992206, 237.903311 150.014259 149.328565, 240.973680 153.356029 149.664923, 244.188457 155.825430 149.903775, 247.403234 158.294831 150.140144, 250.618012 160.764232 150.375098, 253.832789 163.233633 150.610920, 257.047566 165.703034 150.847758, 261.599664 166.083069 150.840308, 266.151762 166.463105 150.828839, 270.703860 166.843140 150.816563, 275.255958 167.223176 150.804188, 279.808057 167.603211 150.786679, 284.360155 167.983247 150.770315, 288.912253 168.363282 150.763686, 293.464351 168.743318 150.778637, 298.016449 169.123353 150.794688, 302.568547 169.503388 150.825374, 307.120645 169.883424 150.865194, 311.672743 170.263459 150.898677, 316.224841 170.643495 150.937848, 320.776939 171.023530 150.982187, 325.329037 171.403566 151.023048, 329.881135 171.783601 151.088879, 334.433233 172.163636 151.156685, 338.985331 172.543672 151.206261, 343.537429 172.923707 151.257991, 348.089528 173.303743 151.332476, 352.641626 173.683778 151.395854, 357.193724 174.063814 151.482341, 361.745822 174.443849 151.587502, 366.297920 174.823885 151.688992, 370.850018 175.203920 151.784924, 375.402116 175.583955 151.894163, 379.663257 176.016069 152.007545, 383.924398 176.448183 152.141755, 388.185540 176.880297 152.273516, 392.446681 177.312411 152.404915, 395.724181 178.792411 152.672699, 399.001681 180.272411 152.917271, 402.279181 181.752411 153.167404, 405.556681 183.232411 153.438633, 408.204181 186.304911 153.924251, 410.851681 189.377411 154.433763, 413.499181 192.449911 154.907148, 416.146681 195.522411 155.362492, 417.802395 199.170982 155.877728, 419.458110 202.819554 156.415805, 421.113824 206.468125 156.979254, 422.769538 210.116697 157.542702, 424.425252 213.765268 158.306244, 426.080967 217.413840 159.137888, 427.736681 221.062411 159.461627, 429.098824 225.336286 159.575281, 430.460967 229.610162 159.688935, 431.823110 233.884037 159.802588, 433.185253 238.157912 159.932348, 434.547396 242.431788 160.139308, 435.909540 246.705663 160.346267, 437.271683 250.979539 160.553227, 438.633826 255.253414 160.827841, 439.995969 259.527289 161.075741, 441.358112 263.801165 161.297306, 442.720255 268.075040 161.507595, 444.082398 272.348915 161.774036, 445.444541 276.622791 162.090049)"
"LINESTRING Z (898.270789 647.374782 196.679635, 902.399762 648.764189 196.885317, 906.528735 650.153597 197.105353, 910.657708 651.543004 197.317791, 914.786681 652.932411 197.538023, 918.868681 653.812411 197.712406, 922.950681 654.692411 197.893130, 927.032681 655.572411 198.078998, 931.114681 656.452411 198.269628, 935.196681 657.332411 198.465399, 939.278681 658.212411 198.666021, 943.360681 659.092411 198.873418, 947.442681 659.972411 199.076134, 951.524681 660.852411 199.376253, 955.606681 661.732411 199.620755, 959.266904 661.696657 199.722434, 962.927127 661.660903 199.824112, 966.587350 661.625149 199.925790, 970.247573 661.589394 200.027468, 973.653943 660.650400 200.015424, 977.060312 659.711405 200.003379, 980.466681 658.772411 199.991334, 984.306681 659.502411 200.188400, 988.146681 660.232411 200.392842, 991.986681 660.962411 200.741128, 995.826681 661.692411 201.041892, 999.666681 662.422411 201.221124, 1003.840863 663.822062 201.486672, 1008.015045 665.221714 201.723858)"
