"LINESTRING Z (-11746.968941812283 198352.830665 300.4699411449153, -11747.78424325363 198357.4544692418 300.42332729915233, -11749.79118740082 198360.3206825253 300.20514538013504, -11751.798131548012 198363.18689580873 299.9869634611189, -11755.864236758218 198365.53446274638 299.72271285682723, -11760.488041 198366.3497641877 299.517818858978, -11765.111845241785 198365.53446274638 299.3972514888176, -11769.18 198363.19 299.37532028530063, -11772.2 198359.59 299.45520806643185, -11773.105 198356.21 299.59815409433713, -11774.01 198352.83 299.74110012224196, -11773.105 198349.45 299.94774346388317, -11772.2 198346.07 300.0241325318523, -11769.18 198342.47 300.05501172003574, -11765.11 198340.13 300.1094332746602, -11760.49 198339.31 300.18057144289173, -11755.86 198340.13 300.26023453774656, -11751.8 198342.47 300.33835506624587, -11749.79 198345.34 300.38575709504676, -11747.78 198348.21 300.4331591238474, -11746.97 198352.83 300.46992050280323)"
"LINESTRING Z (-13912.64181559234 197598.35363434957 181.75180987421504, -13910.560004479968 197594.25211942184 181.4801806068192, -13908.478193367597 197590.15060449412 181.33095298179182, -13906.396382255225 197586.04908956637 181.18172535676354, -13904.314571142853 197581.94757463865 181.03249773173593, -13902.232760030483 197577.84605971092 180.88327010670855, -13900.150948918112 197573.7445447832 180.73404248168094, -13898.06913780574 197569.64302985545 180.58481485665266, -13895.987326693368 197565.54151492773 180.39008939812675, -13893.905515580997 197561.44 180.16199825769922, -13892.000441926568 197557.29571428572 180.15951737761316, -13890.095368272141 197553.15142857144 180.2247167373564, -13888.190294617712 197549.00714285715 180.28991609709942, -13886.285220963284 197544.86285714284 180.3294721440359, -13884.380147308855 197540.71857142856 180.36189956418843, -13882.475073654428 197536.57428571428 180.31790035938775, -13880.57 197532.43 180.25469570667542, -13878.505000000001 197528.895 180.20186626919917, -13876.44 197525.36 180.1490368317227, -13873.855 197523.63 180.1515531087366, -13871.27 197521.9 180.17815937709338, -13866.78 197521.8 180.2374181415114, -13863.93 197523.275 180.2716676771588, -13861.08 197524.75 180.30591721280598, -13859.11 197528.485 180.30412793298183, -13857.14 197532.22 180.31111382424183, -13858.249486028666 197535.61152964318 180.32912953111463, -13859.358972057333 197539.00305928636 180.28263100404138, -13861.03978999779 197542.90267687556 180.2308689309964, -13862.720607938249 197546.80229446478 180.1874186260236, -13864.401425878707 197550.70191205398 180.14483418012014, -13866.082243819164 197554.60152964317 180.12313137550723, -13867.763061759622 197558.5011472324 180.1116987211808, -13869.44387970008 197562.4007648216 180.10555145699868, -13871.124697640538 197566.30038241082 180.09940419281656, -13872.805515580996 197570.2 180.09325692863445, -13874.901076133372 197574.39125000002 180.05556162330618, -13876.996636685748 197578.58250000002 180.24821567085792, -13879.092197238122 197582.77375000002 180.51552016326946, -13881.187757790498 197586.96500000003 180.782824655681, -13883.283318342874 197591.15625 181.04608328240693, -13885.378878895248 197595.3475 181.20742690897168, -13887.474439447624 197599.53875 181.5078130345537, -13889.57 197603.73 181.81335560119396, -13891.62 197606.35 182.01633011458034, -13895.5 197607.24 182.12902670435483, -13898.928363118468 197605.4627268699 182.05454487131874, -13902.356726236936 197603.68545373983 181.98006303828265, -13905.785089355402 197601.90818060975 181.90436638718938, -13909.21345247387 197600.13090747967 181.828088130703, -13912.641815592338 197598.3536343496 181.75180987421686)"
"LINESTRING Z (-13414.212748796122 197828.38052785816 198.2418487077257, -13413.821374398061 197833.5202639291 198.2939261004517, -13413.43 197838.66 198.3424056288668, -13411.45 197843.03666666668 198.3765601940088, -13409.47 197847.41333333333 198.42019828731736, -13407.49 197851.79 198.424576523498, -13402.015 197855.355 198.38586310663754, -13396.54 197858.92 198.28655979227347, -13390.87 197858.72 198.26325496356594, -13385.2 197858.52 198.2674879889364, -13379.595000000001 197856.38 198.60642294985269, -13373.99 197854.24 198.93352744737103, -13370.465 197850.93 199.23422800168146, -13366.94 197847.62 199.50209889378266, -13364.45 197843.53 199.7396004729958, -13361.96 197839.44 200.04379369728508, -13361.335 197835.155 200.07989912786275, -13360.71 197830.87 200.31634997001402, -13361.955 197826.005 200.54864866563162, -13363.2 197821.14 200.78116823871255, -13367.145 197816.665 200.46809949306066, -13371.09 197812.19 200.22063338267776, -13375.654999999999 197809.075 199.87327650763973, -13380.22 197805.96 199.66046121172258, -13386.865 197806.93 199.15486639170922, -13393.51 197807.9 198.67953095910707, -13397.45 197810.04499999998 198.4693671784753, -13401.39 197812.19 198.32067418105726, -13404.715 197815.11 198.25820028747717, -13408.04 197818.03 198.23449816697507, -13411.136756780259 197823.22204272723 198.23735772144732, -13414.233513560515 197828.41408545442 198.2418433498333)"
"LINESTRING Z (-13467.979554119167 197262.60567707708 191.05368703946783, -13468.541496986156 197267.38449740777 191.2161899701789, -13469.103439853143 197272.16331773842 191.3864304853837, -13472.303995640126 197276.95328797295 191.4456429658028, -13477.093965874656 197280.15384375994 191.3648867938864, -13482.744121009713 197281.27772949392 191.14977711557708, -13488.39427614477 197280.15384375994 190.84862118212072, -13493.1842463793 197276.95328797295 190.57057270380483, -13495.571128942875 197273.2957116342 190.38110442508605, -13497.44306362433 197266.18504122374 190.10682347624015, -13496.319177890355 197260.5348860887 189.97405004332836, -13493.118622103371 197255.74491585416 189.93405288615577, -13488.328651868842 197252.54436006717 189.9919270917694, -13482.678496733784 197251.4204743332 190.14290788346807, -13477.028341598727 197252.54436006717 190.3742409672218, -13472.238371364198 197255.74491585416 190.6533985031174, -13470.169195207553 197259.23399691877 190.8484715259949, -13468.100019050906 197262.72307798342 191.05346184543782)"
"LINESTRING Z (-13199.67847774575 197302.54 200.01537282475056, -13203.732318497166 197313.53333333333 200.52167051134734, -13207.786159248584 197324.52666666667 201.39939818047014, -13211.84 197335.52 202.61079696736442, -13209.17847774575 197340.83 203.14793176218632, -13201.17847774575 197345.75 203.62562272364153, -13193.17847774575 197350.67 204.12410240223926, -13182.01847774575 197352.86 204.2289396330175, -13171.904238872876 197350.515 203.82462785417533, -13161.79 197348.17 203.4526832551462, -13159.617076357725 197337.4060868811 202.32021668916036, -13157.44415271545 197326.64217376214 201.26989481778946, -13155.271229073174 197315.87826064322 200.44708407923918)"
"LINESTRING Z (-13308.100293996898 196158.0310359501 207.13544421671872, -13309.332228086645 196165.01768135623 206.24875237811625, -13312.364754200007 196169.3485774804 205.8457059211903, -13315.397280313371 196173.67947360463 205.47458203894712, -13321.541233171602 196177.22668644122 205.08145895310122, -13328.527878577781 196178.45862053096 204.8267219814984, -13335.51452398396 196177.22668644122 204.74109616243163, -13339.845420108133 196174.19416032787 204.90365706280204, -13344.176316232304 196171.1616342145 205.25813031271696, -13347.723529068917 196165.01768135623 206.0089503678737, -13348.95546315866 196158.0310359501 206.88025224762328, -13347.723529068908 196151.04439054392 207.7669440862294, -13344.797600611015 196146.86573164893 208.31094145586758, -13341.87167215312 196142.6870727539 208.8549388255094)"
"LINESTRING Z (-13315.18476540229 196142.6870727539 208.7184003778941, -13314.208971168575 196144.07922729492 208.56542311882663, -13313.23317693486 196145.47138183593 208.4125150070588, -13312.257382701144 196146.86353637697 208.2594790515052, -13311.28158846743 196148.25569091798 208.1062144635298, -13310.305794233715 196149.647845459 207.95251978559668, -13309.33 196151.04 207.80210343970907, -13309.084 196152.438 207.67522087207954, -13308.838 196153.836 207.54834210780336, -13308.592 196155.234 207.42233508470645, -13308.346 196156.632 207.29632806160657, -13308.1 196158.03 207.1355763870181)"
"LINESTRING Z (-13722.64307001861 196295.8559582459 201.9315750997987, -13725.190553443359 196292.46087697372 202.6148498915736, -13727.738036868108 196289.06579570155 203.29812468334853, -13728.643911163104 196283.93915427176 204.13335055424864, -13726.912998204247 196279.14575155033 204.79108414053144, -13725.18208524539 196274.35234882886 205.4313632139815, -13720.754115639622 196271.76799427075 205.53982909476758, -13716.326146033854 196269.18363971263 205.51725629160342, -13711.120143716 196269.15913554243 205.04467131265005, -13707.291686880202 196271.04955712924 204.43170038893095, -13703.463230044405 196272.93997871605 203.86443133042894, -13701.121956865929 196277.50114558596 203.06577993676524, -13698.780683687453 196282.0623124559 202.23812841936274, -13699.028268631024 196287.1943943978 201.55177349262294, -13701.496347789032 196292.69074182914 200.97438426640997, -13705.689508543936 196295.56633142667 200.82202170811365, -13709.882669298837 196298.4419210242 200.67938350488748, -13715.072177743577 196298.8567254242 201.00375159927626, -13718.86700882155 196297.3983984838 201.4616923389101, -13722.661839899522 196295.94007154345 201.91963307853894)"
"LINESTRING Z (-13687.56 197167.16 178.95348394664393, -13691.107142857143 197165.61571428573 178.69165455075745, -13694.654285714285 197164.07142857142 178.4631676626609, -13698.201428571429 197162.52714285714 178.23487502996454, -13701.74857142857 197160.98285714287 178.00351439412316, -13705.295714285714 197159.4385714286 177.74994099370724, -13708.842857142856 197157.89428571428 177.5516804242609, -13712.39 197156.35 177.3320969484812, -13713.141653331619 197158.20362503163 177.40290252270916, -13714.269378266385 197160.98466661014 177.50913395709176, -13715.39710320115 197163.76570818867 177.6153653914762, -13716.716644732958 197167.0197817233 177.73076968695182, -13718.036186264764 197170.27385525792 177.81509430729898, -13719.355727796572 197173.52792879255 177.89725525220115, -13720.965585472624 197177.49794044576 177.9974926639345, -13722.575443148675 197181.46795209896 178.0998824190774, -13724.185300824727 197185.43796375213 178.20218707417598, -13725.795158500778 197189.40797540534 178.3043722607979, -13727.40501617683 197193.37798705854 178.4066561449181, -13728.540242222341 197196.259818301 178.4839724559472, -13729.675468267855 197199.14164954345 178.5621519505287, -13730.810694313366 197202.02348078592 178.6420416774074, -13732.317245261138 197205.84790065495 178.75119226924699, -13733.823796208912 197209.67232052394 178.8614166477198, -13735.330347156683 197213.49674039296 178.97252211510317, -13736.836898104455 197217.32116026198 179.08501093780387, -13738.343449052229 197221.14558013098 179.19884009182329, -13739.85 197224.97 179.31381755957136, -13741.321672058944 197228.70599568618 179.42454826895164, -13742.793344117887 197232.44199137238 179.53604780383534, -13744.26501617683 197236.17798705856 179.66473659189523, -13745.065016176832 197240.36298705856 179.9272758519212, -13745.865016176831 197244.54798705856 180.21398549169362, -13744.860452938448 197246.8123445861 180.42789351949887, -13743.827734557639 197249.14016582232 180.65062757365422, -13742.795016176831 197251.46798705854 180.86613456073565, -13739.410016176831 197253.19798705855 181.1461257962726, -13736.02501617683 197254.92798705856 181.41477120001446, -13733.05501617683 197254.73798705856 181.51704357179142, -13730.08501617683 197254.54798705856 181.6193159435686, -13727.959056020178 197253.13678936838 181.6020358573628, -13726.60501617683 197252.23798705856 181.59103004187318, -13725.855496315387 197250.6171503582 181.50522764217794, -13724.159656506044 197246.94989677047 181.31109386050412, -13722.4638166967 197243.28264318279 181.1796266225317, -13720.767976887357 197239.61538959507 181.01787386163574, -13719.072137078014 197235.94813600736 180.8805117040897, -13717.376297268669 197232.28088241967 180.76063830180215, -13715.680457459326 197228.61362883195 180.65687919722632, -13713.984617649983 197224.94637524424 180.55802195978004, -13712.288777840638 197221.27912165655 180.45975829858367, -13710.592938031295 197217.61186806884 180.35613060333617, -13708.755375455396 197213.638744059 180.2456560196058, -13706.917812879497 197209.66562004917 180.14056117785822, -13705.080250303597 197205.69249603932 180.03213245009556, -13703.242687727698 197201.7193720295 179.91772691208007, -13701.405125151798 197197.74624801966 179.80720640134132, -13699.5675625759 197193.77312400984 179.70247304007034, -13697.73 197189.8 179.59515314694454, -13695.979771393533 197186.01301292656 179.49043922697842, -13694.229542787069 197182.22602585316 179.3861252407812, -13692.562157090302 197178.45951938987 179.27863102988022, -13690.894771393534 197174.69301292658 179.17140233554687, -13689.227385696766 197170.9265064633 179.0603501378789, -13687.56 197167.16 178.95348394664393)"
"LINESTRING Z (-11918.3 198516.89 292.02363358094726, -11903.134999999998 198514.735 292.6246671825518, -11887.97 198512.58 292.8021436567635, -11868.605933849543 198508.0656639306 292.4676942304757, -11849.241867699086 198503.55132786123 292.6668120812244, -11832.12 198503.55 292.77364752957624, -11818.54999999999 198508.05 292.6890659204191, -11806.67 198517.06 291.32777649099603, -11798.53 198529.56 289.23180120026063, -11795.09 198544.06 287.1044874460024, -11795.53 198554.03 285.78386226247494, -11801.75 198573.78 283.5036678288452, -11808.12 198583.8 282.7899151559443, -11811.628597998944 198588.5685360014 282.4818349951124)"
