7:00 - 8:00,8:00 - 9:00,9:00 - 10:00,10:00 - 11:00,11:00 - 12:00,12:00 - 13:00,13:00 - 14:00,14:00 - 15:00,15:00 - 16:00,16:00 - 17:00,17:00 - 18:00,18:00 - 19:00,19:00 - 20:00,20:00 - 21:00,21:00 - 22:00,22:00 - 23:00,23:00 - 0:00,0:00 - 1:00,1:00 - 2:00,2:00 - 3:00,3:00 - 4:00,4:00 - 5:00,5:00 - 6:00,6:00 - 7:00
11.895385444696496,31.189881619811658,31.534924862634174,17.552972009985105,16.994791721051236,23.301063887461293,22.681117007123046,17.538654594973664,17.34969295260696,17.030407377523282,22.917122869515136,30.33216698774922,26.749012824070324,15.149440119070034,12.26307871873973,8.929283144272363,6.777168697187029,2.961809964633825,1.3962997706282834,0.8128361967458185,0.6214029231255106,1.080123582809223,1.3445686560880916,2.442537086329644
56.86425736683377,129.56232534835564,132.3868127415427,102.11120598515292,79.54096822559256,110.3327059059129,109.95489759514302,100.2089834369433,88.65291045048886,79.25408293694602,97.10502488116477,122.02564615268214,108.4924324931044,62.80441730555177,51.78311566346091,37.108458988918606,24.635481891183417,10.592906007586379,4.896204886507183,2.544764237424342,3.176018935765913,3.229487705368095,4.309632136298289,13.276021699739754
16.244122811937444,39.7349456494635,39.611301714279854,24.48741152037197,22.423116754723573,29.395233378725315,28.231515076965795,24.6995889256362,23.051228008432215,22.786871565193277,27.97251336583445,40.53413262126272,35.15675655459884,19.77043458206877,16.331383769690802,12.02147094814114,9.095187041601534,4.1310548769761795,1.8701146472466434,1.0146486811884279,0.7864576940581133,0.7864576940581133,2.034387541091002,3.3978676247218127
24.97749868502379,61.07598581926366,63.36718025246801,50.75673780940963,40.202519194382816,49.58209256709726,47.07319574355696,43.92724124621847,45.69117009411739,39.537538617911956,47.53046755971891,59.08023498894421,51.78111818584313,31.15251500020028,24.46286245938663,16.72553490945318,12.466594638485141,5.582505547357433,2.5902097680420137,1.3149079675963227,1.5377037374530016,1.57289854718475,2.0768346775790096,6.201357028288379
22.708456339344707,57.388283428505034,59.80503263672364,40.42281988304698,29.678258393465647,42.46508169881421,41.89476470279101,37.56733693004455,31.627031513891872,30.01011461456894,45.597713942421585,54.539127136452336,49.00039707599465,27.327337717184268,23.053460366956568,14.761190482650758,11.126401449773107,4.633097517943656,2.155456797914143,1.268693864484137,1.5589100629068025,1.5589100629068025,1.9817346344416553,3.2865485273501958
10.62522015920615,29.262578293607078,27.382025843092773,20.002502102017328,15.952571150368097,22.178694734561418,20.954431525399627,16.083844308143963,18.120224638971077,15.504921728195239,22.13854200061775,27.8227856372181,24.158093258538546,13.530282154294737,10.794599736276133,7.64575454286858,5.927727862356769,2.595655832479879,1.186450863251227,0.6785331195393803,0.4969256116141461,0.9035323369312496,1.1859604061706623,2.214134210639917
2.268733336144228,6.248245766344387,5.846703777480008,4.271002637608616,3.4062475340517393,4.735670728937193,4.474261862746906,3.434277427524486,3.869092318170579,3.310663898910842,4.72709717990288,5.940816315684479,5.158318669363221,2.889032105776081,2.3048998425509426,1.632547650916451,1.2657087201404915,0.5542333079283958,0.25333504481061647,0.1448827115966267,0.10610525558626208,0.1929253137690634,0.25323032073789586,0.47276950680629226
16.310832944624597,40.51394489425262,40.089661215589416,28.893288812830136,25.354497715346618,34.15091116917,33.34815434114929,28.16026165276425,26.519306661881277,24.31366027140742,33.64455739359114,42.31524204315943,34.80611261544843,21.16211088444478,17.08876705609116,11.433501535747393,8.798530009155215,3.7124685700786397,1.7705402739516292,0.9514102762910169,1.2431804072973713,1.2431804072973713,1.5168788294591729,2.663299423424289
15.918425351481648,32.853211817064896,32.35207055850567,24.901462791796465,21.323753368788612,26.619164966695696,26.487492355269598,24.35639201827856,21.960528619496976,21.232233381948973,26.101546724480812,34.77418201122411,29.641850171365157,16.817767618194253,13.692350839734706,9.863471959749043,7.722963223089122,3.3172869117597896,1.5428140175161251,0.761802001003012,0.49658154673004057,1.6525141158571661,2.107300342362491,3.433324703416023
5.590655775143033,12.671040100877837,12.55663144981055,8.314165284853512,7.957370296868748,10.226740305783585,10.00501289238364,8.806040254531101,7.762658673993448,7.9646010122030155,11.1482698497571,14.65084895872314,12.548186180156142,8.064465117314487,6.695859283480514,5.25412561355014,3.924409232915923,1.825436144221448,0.8537715074791564,0.4058215954607273,0.3084657840230768,0.3084657840230768,0.40723057197788254,1.0956438919958968
