"LINESTRING Z (-1363.873319 -696.597589 19.179230, -1371.283319 -694.484256 20.060876, -1378.693319 -692.370922 20.344802, -1386.103319 -690.257589 20.495202, -1393.323319 -691.987589 20.037989, -1399.413319 -695.707589 19.453416, -1407.103319 -704.207589 18.591565, -1409.353319 -709.017589 18.293034, -1410.053319 -720.277589 17.380480, -1405.873319 -728.742589 16.586921, -1401.693319 -737.207589 15.959090, -1393.333319 -742.537589 15.301733, -1387.243319 -744.477589 15.042952, -1378.623319 -745.047589 14.774580, -1372.773319 -743.952589 14.659128, -1366.923319 -742.857589 14.574675)"
"LINESTRING Z (-1314.513319 -705.167589 14.388495, -1310.308319 -696.387589 14.510517, -1306.103319 -687.607589 14.588717, -1303.383319 -675.617589 14.773575, -1304.193319 -669.497589 15.124121, -1309.633319 -658.537589 15.913233, -1318.883319 -651.397589 16.724437, -1325.953319 -649.357589 17.243911, -1338.463319 -651.907589 18.177983, -1349.603319 -659.047589 18.637521, -1353.548319 -665.677589 18.951469, -1357.493319 -672.307589 19.274403, -1357.843319 -681.967589 19.591778, -1358.193319 -691.627589 19.480171)"
"LINESTRING Z (-1301.173319 -715.207589 14.065685, -1291.383319 -712.287589 14.126779, -1280.483319 -712.177589 14.028789, -1274.653319 -713.797589 14.145945, -1268.823319 -715.417589 14.620330, -1264.613319 -720.252589 15.116009, -1260.403319 -725.087589 15.571884, -1258.853319 -730.662589 15.928898, -1257.303319 -736.237589 16.260410, -1257.553319 -743.297589 16.767985, -1260.528319 -749.182589 17.008961, -1263.503319 -755.067589 17.249938, -1268.458319 -758.227589 17.612205, -1273.413319 -761.387589 18.288322, -1281.473319 -761.772589 18.017104, -1289.533319 -762.157589 18.687896, -1295.953319 -760.807589 18.521906, -1302.373319 -759.457589 19.331020)"
"LINESTRING Z (-1309.933319 -766.387589 19.378516, -1309.678319 -775.627589 18.635252, -1309.423319 -784.867589 18.053509, -1313.433319 -793.967589 17.062084, -1318.443319 -800.237589 16.605266, -1324.133319 -804.937589 15.910243, -1333.153319 -807.757589 15.586904, -1344.863319 -806.197589 15.603856, -1350.043319 -802.587589 15.463162, -1355.223319 -798.977589 14.964332, -1361.243319 -788.637589 14.525567, -1362.243319 -781.582589 14.353206, -1363.243319 -774.527589 14.338081, -1360.858319 -766.747589 14.471293, -1358.473319 -758.967589 14.447984)"
"LINESTRING Z (-233.064765 89.240555 68.706746, -233.083319 89.232411 68.705313, -234.307666 88.900464 68.616942, -235.532013 88.568518 68.534638, -236.756359 88.236571 68.461130, -237.980706 87.904625 68.381959, -239.205053 87.572678 68.299817, -240.429400 87.240732 68.217674, -241.653746 86.908785 68.135532, -242.766140 86.607192 68.060900, -243.878533 86.305598 67.992371, -244.990926 86.004005 67.929594, -246.103319 85.702411 67.834289, -247.233319 86.216411 67.748395, -248.363319 86.730411 67.674122, -249.493319 87.244411 67.623720, -250.623319 87.758411 67.576300, -251.753319 88.272411 67.528880, -252.883319 88.786411 67.481460, -254.013319 89.300411 67.436932, -255.143319 89.814411 67.469203, -256.273319 90.328411 67.501474, -257.403319 90.842411 67.533746)"
"LINESTRING Z (-258.636515 63.091536 67.066229, -257.228350 65.244125 67.047082, -254.660007 69.170220 67.122401, -252.091663 73.096316 67.163014, -249.523319 77.022411 67.432002, -247.023811 78.977622 67.664746, -244.163565 81.215016 67.935120, -241.303319 83.452411 68.133474, -238.563319 85.379078 68.325825, -235.823319 87.305744 68.518177, -233.083319 89.232411 68.705313)"
"LINESTRING Z (-526.103319 357.547985 42.839654, -525.746981 357.568329 42.790978, -525.390643 357.588673 42.742302, -525.034305 357.609017 42.693626, -524.677967 357.629361 42.644950, -524.321629 357.649705 42.596273, -523.965291 357.670049 42.547597, -523.608953 357.690393 42.498921, -523.252615 357.710737 42.450245, -522.896277 357.731081 42.401569, -522.539939 357.751425 42.352892, -522.183601 357.771769 42.304216, -521.827263 357.792113 42.255540, -521.470925 357.812457 42.206864, -521.114587 357.832801 42.158187, -520.758249 357.853145 42.137121, -520.401911 357.873489 42.129473, -520.045573 357.893833 42.121824, -519.689234 357.914177 42.114176, -519.332896 357.934521 42.106528, -518.976558 357.954865 42.098879, -518.620220 357.975209 42.091231, -518.263882 357.995553 42.083582, -517.907544 358.015897 42.075934, -517.551206 358.036241 42.068286, -517.194868 358.056585 42.060637, -516.838530 358.076929 42.052989, -516.482192 358.097274 42.045340, -516.125854 358.117618 42.037692, -515.769516 358.137962 42.030044, -515.413178 358.158306 42.022395, -515.056840 358.178650 42.014747, -514.700502 358.198994 42.007098, -514.344164 358.219338 41.999450, -513.987826 358.239682 41.991802, -513.631488 358.260026 41.984153, -513.275150 358.280370 41.976505, -512.918812 358.300714 41.968856, -512.562474 358.321058 41.961208, -512.206136 358.341402 41.953559, -511.849798 358.361746 41.945911, -511.493460 358.382090 41.938263, -511.137122 358.402434 41.930614, -510.780784 358.422778 41.922966, -510.424446 358.443122 41.915317, -510.068108 358.463466 41.907669, -509.711770 358.483810 41.905614, -509.355432 358.504154 41.907802, -508.999094 358.524498 41.869897, -508.642756 358.544842 41.831992, -508.286418 358.565186 41.794087, -507.930080 358.585530 41.756182, -507.573742 358.605874 41.718277, -507.217404 358.626218 41.680372, -506.861065 358.646562 41.642468, -506.504727 358.666906 41.604563, -506.148389 358.687250 41.566658, -505.792051 358.707595 41.528753, -505.435713 358.727939 41.490848, -505.079375 358.748283 41.452943, -504.723037 358.768627 41.415038, -504.366699 358.788971 41.377133, -504.010361 358.809315 41.339228, -503.654023 358.829659 41.301323, -503.297685 358.850003 41.263418, -502.941347 358.870347 41.225513, -502.585009 358.890691 41.187608, -502.228671 358.911035 41.149704, -501.872333 358.931379 41.111799, -501.515995 358.951723 41.073894, -501.159657 358.972067 41.035989, -500.803319 358.992411 40.998084)"
"LINESTRING Z (-501.018382 359.344314 41.040065, -502.174876 361.099453 41.258621, -503.331371 362.854593 41.477177, -504.831696 365.080896 41.758053, -506.332020 367.307199 42.085662, -507.832345 369.533502 42.430174, -509.332670 371.759805 42.805472, -510.832994 373.986108 43.217559, -512.333319 376.212411 43.629646)"
"LINESTRING Z (-285.963514 45.451273 64.429757, -282.840116 44.298319 64.272144, -279.716717 43.145365 64.428906, -276.593319 41.992411 64.585667, -274.193319 39.747411 64.563191, -271.793319 37.502411 64.611145, -270.593319 34.767411 64.514448, -269.393319 32.032411 64.417750, -270.289859 28.675917 64.125562, -271.186399 25.319422 63.781904, -272.082939 21.962928 63.444697, -272.979478 18.606434 63.072243, -273.876018 15.249939 62.699326)"
"LINESTRING Z (-285.980546 45.575603 64.449803, -282.263739 46.367305 64.581692, -278.546932 47.159007 64.955199, -274.830126 47.950709 65.369326, -271.113319 48.742411 65.674471, -268.713319 50.672411 65.883434, -266.313319 52.602411 66.170869, -263.913319 54.532411 66.251375, -262.194430 57.429138 66.543317, -260.475540 60.325866 66.810431, -258.756651 63.222593 67.077545)"
"LINESTRING Z (257.646681 -351.947589 45.588110, 257.041681 -354.312589 45.481256, 256.436681 -356.677589 45.366015, 255.831681 -359.042589 45.263177, 255.226681 -361.407589 45.177322, 253.368681 -363.225589 45.103557, 251.510681 -365.043589 45.004779, 249.652681 -366.861589 44.906002, 247.794681 -368.679589 44.807224, 245.936681 -370.497589 44.740928)"
"LINESTRING Z (-1027.293319 -502.447589 15.620969, -1023.463319 -499.179018 15.601698, -1019.633319 -495.910446 15.574739, -1015.803319 -492.641875 15.554897, -1011.973319 -489.373303 15.550496, -1008.143319 -486.104732 15.612680, -1004.313319 -482.836160 15.683315, -1000.483319 -479.567589 15.717847)"
"LINESTRING Z (1400.631935 928.388211 156.932366, 1403.590174 926.707676 156.905630, 1406.548412 925.027140 156.887606, 1409.506650 923.346605 157.235763, 1412.464889 921.666069 157.835919, 1415.423127 919.985534 158.436075, 1418.381365 918.304998 158.704123, 1421.819279 916.893186 158.834036, 1425.257193 915.481373 158.961179, 1428.695108 914.069561 159.077949, 1431.453504 913.616402 159.165041, 1434.211900 913.163242 159.266059, 1437.496063 913.268679 159.426114, 1440.780226 913.374115 159.602311, 1444.064390 913.479551 159.784883, 1447.348553 913.584988 159.812768)"
"LINESTRING Z (1447.702748 911.517739 159.909476, 1446.765470 911.358047 159.901971, 1445.828191 911.198356 159.899539, 1444.890913 911.038665 159.881935, 1443.953634 910.878973 159.828351, 1443.016356 910.719282 159.774768, 1442.079077 910.559590 159.725402, 1441.141799 910.399899 159.677540, 1440.204520 910.240207 159.629677, 1439.267242 910.080516 159.581815, 1438.329963 909.920824 159.548885, 1437.392684 909.761133 159.518364, 1436.455406 909.601441 159.487844, 1435.518127 909.441750 159.451643, 1434.580849 909.282058 159.405515, 1433.643570 909.122367 159.359388, 1432.706292 908.962675 159.313260, 1431.765915 908.968890 159.261862, 1430.825539 908.975104 159.210463, 1429.885162 908.981319 159.159065, 1428.944785 908.987533 159.110590, 1428.004409 908.993748 159.064960, 1427.064032 908.999962 159.025438, 1426.123656 909.006177 158.990978, 1425.183279 909.012391 158.956518, 1424.242902 909.018606 158.922057, 1423.302526 909.024820 158.887597, 1422.362149 909.031035 158.853137, 1421.421773 909.037249 158.818677, 1420.481396 909.043464 158.784217, 1419.541019 909.049678 158.741986, 1418.600643 909.055893 158.694090, 1417.660266 909.062107 158.646193, 1416.719890 909.068322 158.603153, 1415.779513 909.074536 158.570716, 1414.845513 908.987897 158.537676, 1413.911512 908.901258 158.504635, 1412.977512 908.814618 158.471595, 1412.043511 908.727979 158.438554, 1411.109511 908.641340 158.407753, 1410.175511 908.554701 158.377527, 1409.241510 908.468061 158.347301, 1408.307510 908.381422 158.317075, 1407.373510 908.294783 158.286849, 1406.439509 908.208144 158.253582, 1405.505509 908.121505 158.207567, 1404.571508 908.034865 158.161552, 1403.637508 907.948226 158.115537, 1402.703508 907.861587 158.069522, 1401.769507 907.774948 158.025314, 1400.835507 907.688308 157.981738)"
"LINESTRING Z (-631.493319 -224.527589 34.481868, -628.685265 -224.249898 34.591196, -625.877211 -223.972207 34.733753, -621.461357 -223.523697 34.926070, -617.045502 -223.075187 35.070799, -612.629647 -222.626677 35.215528, -609.024204 -221.303647 35.354545, -605.418762 -219.980618 35.477879, -601.813319 -218.657589 35.601213, -599.153319 -216.157589 35.756519, -596.493319 -213.657589 35.911825, -595.011500 -209.181056 36.125842, -593.529681 -204.704523 36.335029, -592.591500 -201.631056 36.477781, -591.653319 -198.557589 36.620532)"
"LINESTRING Z (-574.793319 -241.357589 35.456761, -578.386247 -240.416678 35.312882, -581.979175 -239.475768 35.223121, -585.242468 -238.621181 35.167877, -588.505762 -237.766595 35.124620, -591.769055 -236.912009 35.133304, -595.032348 -236.057422 35.158518, -598.678302 -234.904484 35.202921, -602.324256 -233.751546 35.186708, -605.970209 -232.598608 35.170495, -609.616163 -231.445670 35.131460, -613.262117 -230.292732 35.083805, -616.908071 -229.139794 35.026531, -620.554024 -227.986856 34.919257, -624.199978 -226.833918 34.802239, -627.845932 -225.680980 34.625474, -631.491885 -224.528042 34.481920)"
"LINESTRING Z (-1000.483319 -479.567589 15.717847, -1001.662871 -479.796065 15.715681, -1002.842423 -480.024541 15.713514, -1004.021975 -480.253017 15.711347, -1005.201527 -480.481494 15.698092, -1006.381079 -480.709970 15.684127, -1007.560631 -480.938446 15.670162, -1008.740184 -481.166922 15.656198, -1009.919736 -481.395398 15.642233, -1011.099288 -481.623874 15.628268, -1012.278840 -481.852350 15.614304, -1013.458392 -482.080826 15.600339, -1014.637944 -482.309303 15.586375, -1015.817496 -482.537779 15.572410, -1016.997048 -482.766255 15.558445, -1018.176600 -482.994731 15.544481, -1019.356152 -483.223207 15.530516, -1020.535704 -483.451683 15.516551, -1021.715256 -483.680159 15.502587, -1022.894809 -483.908635 15.488622, -1024.074361 -484.137112 15.474658, -1025.249256 -484.176159 15.462635, -1026.424152 -484.215207 15.450613, -1027.599048 -484.254255 15.438590, -1028.773944 -484.293303 15.426631, -1029.948840 -484.332350 15.420877, -1031.123736 -484.371398 15.415122, -1032.298631 -484.410446 15.409367, -1033.473527 -484.449494 15.403612, -1034.648423 -484.488541 15.398816, -1035.823319 -484.527589 15.395889)"
"LINESTRING Z (1357.516681 896.122411 156.282898, 1361.556681 897.252411 156.463593, 1365.136681 900.042411 156.635856, 1368.426681 902.912411 156.807254, 1371.166681 906.302411 156.848768, 1373.276681 910.112411 156.878393, 1375.113898 913.545903 156.868001, 1376.951115 916.979394 156.888554, 1378.788332 920.412886 156.940459)"
"LINESTRING Z (1392.036681 904.702411 157.610013, 1389.805599 903.994102 157.517317, 1387.574516 903.285793 157.424621, 1385.343434 902.577484 157.335165, 1383.112351 901.869175 157.250492, 1380.539375 901.084618 157.154566, 1377.966398 900.300061 157.058640, 1375.393422 899.515504 156.962714, 1372.999086 898.608968 156.854099, 1370.604749 897.702433 156.755280, 1368.210413 896.795897 156.660953, 1366.218813 896.074107 156.583194, 1364.227214 895.352316 156.505435, 1362.235614 894.630526 156.427676, 1360.251148 894.071469 156.331599, 1358.266681 893.512411 156.244310)"
"LINESTRING Z (-9.173319 -86.567589 60.264553, -6.238319 -85.067589 60.500127, -3.303319 -83.567589 60.716414, 0.111353 -80.806661 60.952234, 3.526024 -78.045733 61.212864, 6.940696 -75.284805 61.473495, 10.355367 -72.523877 61.734125, 13.770039 -69.762949 61.928923, 17.184710 -67.002020 62.028273, 20.526459 -64.010169 62.137888, 23.868208 -61.018318 62.247504, 27.209957 -58.026467 62.307921, 30.551705 -55.034615 62.305122, 33.893454 -52.042764 62.364743, 37.235203 -49.050913 62.651874, 40.576952 -46.059061 63.162437, 43.918701 -43.067210 63.577663, 47.260449 -40.075359 63.906222, 50.602198 -37.083507 64.234781, 53.943947 -34.091656 64.610600, 57.285696 -31.099805 64.866873, 60.627444 -28.107953 65.084708, 63.969193 -25.116102 65.302543, 67.310942 -22.124251 65.682059, 70.652691 -19.132399 66.116419, 73.994440 -16.140548 66.428563, 77.336188 -13.148697 66.621878, 80.677937 -10.156846 66.815193, 84.019686 -7.164994 67.008507, 87.361435 -4.173143 67.201822, 90.703183 -1.181292 67.395137, 94.044932 1.810560 67.628727, 97.386681 4.802411 68.005096, 100.665527 8.073949 68.426808, 103.944373 11.345488 68.848520, 107.223219 14.617026 69.270231, 110.502066 17.888565 69.691943, 113.780912 21.160103 70.113655, 117.059758 24.431642 70.535366, 120.338604 27.703180 70.935785, 123.617450 30.974719 71.120293, 126.896296 34.246257 71.304801, 130.175143 37.517796 71.489309, 133.453989 40.789334 71.673817, 136.732835 44.060873 71.858326, 140.011681 47.332411 72.114432, 143.290527 50.603949 72.524660, 146.569373 53.875488 72.875557, 149.848219 57.147026 73.226454, 153.127066 60.418565 73.666624, 156.405912 63.690103 74.121489, 159.684758 66.961642 74.576353, 162.963604 70.233180 74.766281, 166.242450 73.504719 74.722637, 169.521296 76.776257 74.926176, 172.800143 80.047796 75.129714, 176.078989 83.319334 75.244925, 179.357835 86.590873 75.354662, 182.636681 89.862411 75.592265, 185.707049 93.204180 75.934440, 188.777418 96.545950 76.469956, 191.847786 99.887719 76.924750, 194.918154 103.229488 77.132517, 197.988523 106.571258 77.279545, 201.058891 109.913027 77.397822, 204.129259 113.254796 77.494733, 207.199628 116.596566 77.591644, 210.269996 119.938335 77.688554, 213.340365 123.280105 77.821953, 216.410733 126.621874 77.973764, 219.481101 129.963643 78.124202, 222.551470 133.305413 78.274639, 225.621838 136.647182 78.425077, 228.692206 139.988951 78.575515, 231.762575 143.330721 78.720277, 234.832943 146.672490 78.892016, 237.903311 150.014259 79.065924, 240.973680 153.356029 79.239832, 244.188457 155.825430 79.324966, 247.403234 158.294831 79.419618, 250.618012 160.764232 79.625830, 253.832789 163.233633 79.973299, 257.047566 165.703034 80.396742, 261.599664 166.083069 80.589093, 266.151762 166.463105 80.748237, 270.703860 166.843140 80.733756, 275.255958 167.223176 80.829351, 279.808057 167.603211 81.059457, 284.360155 167.983247 81.225715, 288.912253 168.363282 81.468445, 293.464351 168.743318 81.710668, 298.016449 169.123353 82.100982, 302.568547 169.503388 82.489617, 307.120645 169.883424 82.748057, 311.672743 170.263459 83.008069, 316.224841 170.643495 83.270456, 320.776939 171.023530 83.532842, 325.329037 171.403566 83.795229, 329.881135 171.783601 83.966121, 334.433233 172.163636 84.197911, 338.985331 172.543672 84.369978, 343.537429 172.923707 84.615522, 348.089528 173.303743 84.920595, 352.641626 173.683778 85.103245, 357.193724 174.063814 85.222129, 361.745822 174.443849 85.289113, 366.297920 174.823885 85.413000, 370.850018 175.203920 85.534052, 375.402116 175.583955 85.619331, 379.663257 176.016069 85.762671, 383.924398 176.448183 85.700927, 388.185540 176.880297 85.515897, 392.446681 177.312411 85.252532, 395.724181 178.792411 85.210994, 399.001681 180.272411 85.131639, 402.279181 181.752411 85.055476, 405.556681 183.232411 84.986932, 408.204181 186.304911 85.203265, 410.851681 189.377411 85.420289, 413.499181 192.449911 85.638279, 416.146681 195.522411 85.857117, 417.802395 199.170982 86.255697, 419.458110 202.819554 86.649717, 421.113824 206.468125 87.038672, 422.769538 210.116697 87.427627, 424.425252 213.765268 87.851305, 426.080967 217.413840 88.286800, 427.736681 221.062411 88.646442, 429.098824 225.336286 89.061167, 430.460967 229.610162 89.475891, 431.823110 233.884037 89.890616, 433.185253 238.157912 90.305340, 434.547396 242.431788 90.639080, 435.909540 246.705663 90.939912, 437.271683 250.979539 91.240743, 438.633826 255.253414 91.541574, 439.995969 259.527289 91.862176, 441.358112 263.801165 91.998400, 442.720255 268.075040 92.134624, 444.082398 272.348915 92.366241, 445.444541 276.622791 92.708458)"
"LINESTRING Z (898.270789 647.374782 126.957717, 902.399762 648.764189 127.182925, 906.528735 650.153597 127.408134, 910.657708 651.543004 127.633342, 914.786681 652.932411 127.875743, 918.868681 653.812411 128.081324, 922.950681 654.692411 128.316251, 927.032681 655.572411 128.537454, 931.114681 656.452411 128.726191, 935.196681 657.332411 128.924330, 939.278681 658.212411 129.157899, 943.360681 659.092411 129.480540, 947.442681 659.972411 129.816859, 951.524681 660.852411 130.079849, 955.606681 661.732411 130.320809, 959.266904 661.696657 130.680209, 962.927127 661.660903 131.072482, 966.587350 661.625149 131.464755, 970.247573 661.589394 131.661071, 973.653943 660.650400 131.791940, 977.060312 659.711405 131.825220, 980.466681 658.772411 131.564480, 984.306681 659.502411 131.493715, 988.146681 660.232411 131.422950, 991.986681 660.962411 131.544613, 995.826681 661.692411 131.765355, 999.666681 662.422411 131.986097, 1003.840863 663.822062 132.301005, 1008.015045 665.221714 132.553471)"
"LINESTRING Z (1008.015045 665.221714 132.553471, 1009.776681 665.812411 132.623177, 1012.926681 668.947411 132.962769, 1016.076681 672.082411 133.302362, 1018.574681 675.526411 133.735507, 1021.072681 678.970411 134.237162, 1023.570681 682.414411 134.789997, 1026.068681 685.858411 135.359465, 1028.566681 689.302411 135.883228, 1033.043618 690.362488 136.055849, 1037.520556 691.422564 136.228470, 1041.997493 692.482641 136.404861, 1046.474431 693.542717 136.451320, 1050.951368 694.602794 136.602140, 1055.428306 695.662870 136.821066, 1059.905243 696.722947 137.018128)"
